,Column,year,id,artist and album name,release format,label,genre,subgenre,want,have
190524,100448,2023,28628290,Sisters On Wire - Horizontai,Vinyl,"Not On Label (Sisters On Wire Self-released), Sisters On Wire, Sisters On Wire, Green Lakes Pressing",Pop,Indie Pop,1,4
190525,100448,2023,28628290,Sisters On Wire - Horizontai,LP,"Not On Label (Sisters On Wire Self-released), Sisters On Wire, Sisters On Wire, Green Lakes Pressing",Pop,Indie Pop,1,4
190526,100448,2023,28628290,Sisters On Wire - Horizontai,Album,"Not On Label (Sisters On Wire Self-released), Sisters On Wire, Sisters On Wire, Green Lakes Pressing",Pop,Indie Pop,1,4
190545,100455,2023,29034421,Tronco (2) - Tutupá,Vinyl,Not On Label,Pop,Indie Pop,3,25
190546,100455,2023,29034421,Tronco (2) - Tutupá,LP,Not On Label,Pop,Indie Pop,3,25
190547,100455,2023,29034421,Tronco (2) - Tutupá,Album,Not On Label,Pop,Indie Pop,3,25
190574,100468,2023,28327666,GUINEU - Una Sacsejada,Vinyl,"Not On Label, Mad Vinyl Music",Pop,Indie Pop,0,7
190575,100468,2023,28327666,GUINEU - Una Sacsejada,LP,"Not On Label, Mad Vinyl Music",Pop,Indie Pop,0,7
190576,100468,2023,28327666,GUINEU - Una Sacsejada,Album,"Not On Label, Mad Vinyl Music",Pop,Indie Pop,0,7
190586,100472,2023,28204453,Vansire - The Modern Western World,Vinyl,Not On Label (Vansire Self-released),Pop,Indie Pop,105,168
190587,100472,2023,28204453,Vansire - The Modern Western World,LP,Not On Label (Vansire Self-released),Pop,Indie Pop,105,168
190588,100472,2023,28204453,Vansire - The Modern Western World,Album,Not On Label (Vansire Self-released),Pop,Indie Pop,105,168
190611,100479,2023,28085374,Sisters On Wire - Horizontai,Vinyl,"Not On Label (Sisters On Wire Self-released), Sisters On Wire, Sisters On Wire, Green Lakes Pressing",Pop,Indie Pop,1,44
190612,100479,2023,28085374,Sisters On Wire - Horizontai,LP,"Not On Label (Sisters On Wire Self-released), Sisters On Wire, Sisters On Wire, Green Lakes Pressing",Pop,Indie Pop,1,44
190613,100479,2023,28085374,Sisters On Wire - Horizontai,Album,"Not On Label (Sisters On Wire Self-released), Sisters On Wire, Sisters On Wire, Green Lakes Pressing",Pop,Indie Pop,1,44
190659,100495,2023,25894588,Kimbra - A Reckoning,Vinyl,"Not On Label (Kimbra Self-released), Suitcase Records Brisbane, Masterdisk, Electric Lady Studios",Pop,Indie Pop,76,349
190660,100495,2023,25894588,Kimbra - A Reckoning,LP,"Not On Label (Kimbra Self-released), Suitcase Records Brisbane, Masterdisk, Electric Lady Studios",Pop,Indie Pop,76,349
190661,100495,2023,25894588,Kimbra - A Reckoning,Album,"Not On Label (Kimbra Self-released), Suitcase Records Brisbane, Masterdisk, Electric Lady Studios",Pop,Indie Pop,76,349
190671,100500,2023,25569697,Camille Jansen - Louise,Vinyl,"Not On Label, Diggers Factory",Pop,Indie Pop,24,15
190672,100500,2023,25569697,Camille Jansen - Louise,"12""","Not On Label, Diggers Factory",Pop,Indie Pop,24,15
190673,100500,2023,25569697,Camille Jansen - Louise,EP,"Not On Label, Diggers Factory",Pop,Indie Pop,24,15
190677,100502,2023,29063863,Dream Poppies - Favourites,Vinyl,Not On Label,"Rock, Pop",Indie Pop,4,8
190678,100502,2023,29063863,Dream Poppies - Favourites,LP,Not On Label,"Rock, Pop",Indie Pop,4,8
190679,100502,2023,29063863,Dream Poppies - Favourites,Compilation,Not On Label,"Rock, Pop",Indie Pop,4,8
190701,100510,2023,28862488,Aiko (17) - Fortune's Child,Vinyl,"Not On Label, Alena Shirmanova-Kostebelova",Pop,Indie Pop,36,21
190702,100510,2023,28862488,Aiko (17) - Fortune's Child,LP,"Not On Label, Alena Shirmanova-Kostebelova",Pop,Indie Pop,36,21
190703,100510,2023,28862488,Aiko (17) - Fortune's Child,Album,"Not On Label, Alena Shirmanova-Kostebelova",Pop,Indie Pop,36,21
190727,100524,2023,26775710,Kimbra - A Reckoning,Vinyl,Not On Label (Kimbra Self-released),Pop,Indie Pop,71,259
190728,100524,2023,26775710,Kimbra - A Reckoning,LP,Not On Label (Kimbra Self-released),Pop,Indie Pop,71,259
190729,100524,2023,26775710,Kimbra - A Reckoning,Album,Not On Label (Kimbra Self-released),Pop,Indie Pop,71,259
190779,100543,2023,27482298,Teraborsuk - Dobre Sa Mám,CD,"Not On Label (Teraborsuk Self-released), Spinaker","Electronic, Pop, Folk, World, & Country","Indie Pop, Dance-pop",0,2
190780,100543,2023,27482298,Teraborsuk - Dobre Sa Mám,Album,"Not On Label (Teraborsuk Self-released), Spinaker","Electronic, Pop, Folk, World, & Country","Indie Pop, Dance-pop",0,2
190971,100612,2023,32536407,Michael Benjamin -  The World Is Still Beautiful,Vinyl,"Wintrup Musikverlag, Not On Label",Pop,Indie Pop,0,2
190972,100612,2023,32536407,Michael Benjamin -  The World Is Still Beautiful,LP,"Wintrup Musikverlag, Not On Label",Pop,Indie Pop,0,2
190973,100612,2023,32536407,Michael Benjamin -  The World Is Still Beautiful,Album,"Wintrup Musikverlag, Not On Label",Pop,Indie Pop,0,2
190974,100612,2023,32536407,Michael Benjamin -  The World Is Still Beautiful,Stereo,"Wintrup Musikverlag, Not On Label",Pop,Indie Pop,0,2
190998,100619,2023,28364479,Your Neighbors (3) - Love Your Neighbors,Vinyl,Not On Label (Your Neighbors Self-released),Pop,Indie Pop,20,45
190999,100619,2023,28364479,Your Neighbors (3) - Love Your Neighbors,LP,Not On Label (Your Neighbors Self-released),Pop,Indie Pop,20,45
191000,100619,2023,28364479,Your Neighbors (3) - Love Your Neighbors,Limited Edition,Not On Label (Your Neighbors Self-released),Pop,Indie Pop,20,45
191024,100626,2023,26831540,"CHARLOT (8) - Darker Than The Moon, Under Wishing Stars",Vinyl,Not On Label,Pop,Indie Pop,4,32
191025,100626,2023,26831540,"CHARLOT (8) - Darker Than The Moon, Under Wishing Stars","12""",Not On Label,Pop,Indie Pop,4,32
191026,100626,2023,26831540,"CHARLOT (8) - Darker Than The Moon, Under Wishing Stars",EP,Not On Label,Pop,Indie Pop,4,32
191027,100626,2023,26831540,"CHARLOT (8) - Darker Than The Moon, Under Wishing Stars",Compilation,Not On Label,Pop,Indie Pop,4,32
191028,100626,2023,26831540,"CHARLOT (8) - Darker Than The Moon, Under Wishing Stars",Stereo,Not On Label,Pop,Indie Pop,4,32
191050,100632,2023,26530562,Aly & AJ - With Love From,Vinyl,"Not On Label (Aly & AJ Self-released), Aly & AJ Music LLC","Pop, Folk, World, & Country",Indie Pop,80,184
191051,100632,2023,26530562,Aly & AJ - With Love From,LP,"Not On Label (Aly & AJ Self-released), Aly & AJ Music LLC","Pop, Folk, World, & Country",Indie Pop,80,184
191052,100632,2023,26530562,Aly & AJ - With Love From,Album,"Not On Label (Aly & AJ Self-released), Aly & AJ Music LLC","Pop, Folk, World, & Country",Indie Pop,80,184
191053,100632,2023,26530562,Aly & AJ - With Love From,Stereo,"Not On Label (Aly & AJ Self-released), Aly & AJ Music LLC","Pop, Folk, World, & Country",Indie Pop,80,184
191060,100635,2023,27991962,Markus Perttula - Kun Meri Nousi Yllemme,Vinyl,"Not On Label, Helsingin Levypuristamo Oy",Pop,Indie Pop,0,10
191061,100635,2023,27991962,Markus Perttula - Kun Meri Nousi Yllemme,LP,"Not On Label, Helsingin Levypuristamo Oy",Pop,Indie Pop,0,10
191062,100635,2023,27991962,Markus Perttula - Kun Meri Nousi Yllemme,Album,"Not On Label, Helsingin Levypuristamo Oy",Pop,Indie Pop,0,10
191063,100635,2023,27991962,Markus Perttula - Kun Meri Nousi Yllemme,Stereo,"Not On Label, Helsingin Levypuristamo Oy",Pop,Indie Pop,0,10
191128,100653,2023,26294342,Klan (10) - Jaaaaaaaaaaaaaaaa!,Vinyl,Not On Label (Klan (10) Self-released),Pop,Indie Pop,3,55
191129,100653,2023,26294342,Klan (10) - Jaaaaaaaaaaaaaaaa!,LP,Not On Label (Klan (10) Self-released),Pop,Indie Pop,3,55
191130,100653,2023,26294342,Klan (10) - Jaaaaaaaaaaaaaaaa!,Album,Not On Label (Klan (10) Self-released),Pop,Indie Pop,3,55
191131,100653,2023,26294342,Klan (10) - Jaaaaaaaaaaaaaaaa!,Stereo,Not On Label (Klan (10) Self-released),Pop,Indie Pop,3,55
191226,100680,2023,26679539,Kaschmir - Gold,Vinyl,Not On Label (Kaschmir Self-released),"Rock, Pop",Indie Pop,0,9
191227,100680,2023,26679539,Kaschmir - Gold,LP,Not On Label (Kaschmir Self-released),"Rock, Pop",Indie Pop,0,9
191228,100680,2023,26679539,Kaschmir - Gold,Album,Not On Label (Kaschmir Self-released),"Rock, Pop",Indie Pop,0,9
191229,100680,2023,26679539,Kaschmir - Gold,Stereo,Not On Label (Kaschmir Self-released),"Rock, Pop",Indie Pop,0,9
191251,100690,2023,28857034,Grapes (5) - Slow Motions,Vinyl,"Studio Push The Button, La Manufacture De Vinyles, Not On Label (Grapes Self-released)",Pop,Indie Pop,1,10
191252,100690,2023,28857034,Grapes (5) - Slow Motions,LP,"Studio Push The Button, La Manufacture De Vinyles, Not On Label (Grapes Self-released)",Pop,Indie Pop,1,10
191253,100690,2023,28857034,Grapes (5) - Slow Motions,Album,"Studio Push The Button, La Manufacture De Vinyles, Not On Label (Grapes Self-released)",Pop,Indie Pop,1,10
191254,100690,2023,28857034,Grapes (5) - Slow Motions,Stereo,"Studio Push The Button, La Manufacture De Vinyles, Not On Label (Grapes Self-released)",Pop,Indie Pop,1,10
191286,100715,2023,30054394,Greg Brady And The Anchors - Weights And Measures,Vinyl,Not On Label,"Rock, Pop",Indie Pop,3,3
191287,100715,2023,30054394,Greg Brady And The Anchors - Weights And Measures,"10""",Not On Label,"Rock, Pop",Indie Pop,3,3
191288,100715,2023,30054394,Greg Brady And The Anchors - Weights And Measures,33 ⅓ RPM,Not On Label,"Rock, Pop",Indie Pop,3,3
191305,100720,2023,29385220,TV Girl - French Exit,Vinyl,Not On Label (TV Girl Self-Released),Pop,Indie Pop,602,1250
191306,100720,2023,29385220,TV Girl - French Exit,LP,Not On Label (TV Girl Self-Released),Pop,Indie Pop,602,1250
191307,100720,2023,29385220,TV Girl - French Exit,Album,Not On Label (TV Girl Self-Released),Pop,Indie Pop,602,1250
191308,100720,2023,29385220,TV Girl - French Exit,Reissue,Not On Label (TV Girl Self-Released),Pop,Indie Pop,602,1250
191309,100721,2023,26717711,Aly & AJ - With Love From,Vinyl,"Not On Label (Aly & AJ Self-released), Aly & AJ Music LLC, Aly & AJ Music LLC, Hansa Mix Room, Sunset Sound, Saturn Sound, Saturn Sound, The Lodge, New York","Pop, Folk, World, & Country",Indie Pop,32,56
191310,100721,2023,26717711,Aly & AJ - With Love From,LP,"Not On Label (Aly & AJ Self-released), Aly & AJ Music LLC, Aly & AJ Music LLC, Hansa Mix Room, Sunset Sound, Saturn Sound, Saturn Sound, The Lodge, New York","Pop, Folk, World, & Country",Indie Pop,32,56
191311,100721,2023,26717711,Aly & AJ - With Love From,45 RPM,"Not On Label (Aly & AJ Self-released), Aly & AJ Music LLC, Aly & AJ Music LLC, Hansa Mix Room, Sunset Sound, Saturn Sound, Saturn Sound, The Lodge, New York","Pop, Folk, World, & Country",Indie Pop,32,56
191312,100721,2023,26717711,Aly & AJ - With Love From,Album,"Not On Label (Aly & AJ Self-released), Aly & AJ Music LLC, Aly & AJ Music LLC, Hansa Mix Room, Sunset Sound, Saturn Sound, Saturn Sound, The Lodge, New York","Pop, Folk, World, & Country",Indie Pop,32,56
191321,100727,2023,26570018,Light and Rain - Avalanche Dream,Vinyl,"Tonstudio Bieber, Not On Label","Rock, Pop, Folk, World, & Country","Indie Rock, Indie Pop",0,13
191322,100727,2023,26570018,Light and Rain - Avalanche Dream,LP,"Tonstudio Bieber, Not On Label","Rock, Pop, Folk, World, & Country","Indie Rock, Indie Pop",0,13
191323,100728,2023,32564268,Rudi Zygadlo - Doggerland,Vinyl,Not On Label (Rudi Zygadlo Self-released),"Electronic, Rock, Pop","Indie Rock, Indie Pop",0,2
191324,100728,2023,32564268,Rudi Zygadlo - Doggerland,LP,Not On Label (Rudi Zygadlo Self-released),"Electronic, Rock, Pop","Indie Rock, Indie Pop",0,2
191413,100751,2023,27552558,Current Joys - Wild Heart,Vinyl,"Not On Label (Current Joys Self-released), Newbury Comics",Pop,Indie Pop,291,147
191414,100751,2023,27552558,Current Joys - Wild Heart,LP,"Not On Label (Current Joys Self-released), Newbury Comics",Pop,Indie Pop,291,147
191415,100751,2023,27552558,Current Joys - Wild Heart,Album,"Not On Label (Current Joys Self-released), Newbury Comics",Pop,Indie Pop,291,147
191416,100751,2023,27552558,Current Joys - Wild Heart,Limited Edition,"Not On Label (Current Joys Self-released), Newbury Comics",Pop,Indie Pop,291,147
191509,100837,2023,26794292,Tei Shi - Bad Premonition,CD,"Not On Label (Tei Shi Self-released), Disc Makers",Pop,"Indie Pop, Vocal",8,10
191510,100837,2023,26794292,Tei Shi - Bad Premonition,EP,"Not On Label (Tei Shi Self-released), Disc Makers",Pop,"Indie Pop, Vocal",8,10
191517,100841,2023,27518343,Anna's Tree - Wallpaper,CD,"""Not On Label (Annas Tree Self-released)"", The Station","Pop, Folk, World, & Country","Folk, Indie Pop",0,7
191518,100841,2023,27518343,Anna's Tree - Wallpaper,Album,"""Not On Label (Annas Tree Self-released)"", The Station","Pop, Folk, World, & Country","Folk, Indie Pop",0,7
191525,100845,2023,27489834,Marek Ztracený - Originál,CD,"Not On Label (Marek Ztracený Self-released), Supraphon a.s.",Pop,"Europop, Indie Pop",1,4
191526,100845,2023,27489834,Marek Ztracený - Originál,Album,"Not On Label (Marek Ztracený Self-released), Supraphon a.s.",Pop,"Europop, Indie Pop",1,4
191529,100847,2023,25869154,dsiboys - dsiboys,CD,Not On Label (Pressed Self-released),"Electronic, Pop","Indie Pop, Chiptune",8,13
191530,100847,2023,25869154,dsiboys - dsiboys,Album,Not On Label (Pressed Self-released),"Electronic, Pop","Indie Pop, Chiptune",8,13
191620,100870,2023,28641298,Just Kids (3) - Parking Lot,Vinyl,Not On Label (Just Kids (3) Self-Released),Pop,Indie Pop,2,5
191621,100870,2023,28641298,Just Kids (3) - Parking Lot,"7""",Not On Label (Just Kids (3) Self-Released),Pop,Indie Pop,2,5
191622,100870,2023,28641298,Just Kids (3) - Parking Lot,Single,Not On Label (Just Kids (3) Self-Released),Pop,Indie Pop,2,5
191623,100870,2023,28641298,Just Kids (3) - Parking Lot,Limited Edition,Not On Label (Just Kids (3) Self-Released),Pop,Indie Pop,2,5
191654,100878,2023,35844193,Hildur Höglind - Matters,Vinyl,Not On Label,Pop,Indie Pop,0,1
191655,100878,2023,35844193,Hildur Höglind - Matters,LP,Not On Label,Pop,Indie Pop,0,1
191656,100878,2023,35844193,Hildur Höglind - Matters,Album,Not On Label,Pop,Indie Pop,0,1
191657,100878,2023,35844193,Hildur Höglind - Matters,Limited Edition,Not On Label,Pop,Indie Pop,0,1
191692,100893,2023,25807987,Alexu And The Voices Inside - Gânduri Fără Frică,CD,"Not On Label (Alexu And The Voices Inside Self-released), Alexu And The Voices Inside, Alexu And The Voices Inside, Fine Sounds Brașov, Unda Recording","Electronic, Rock, Pop","Indie Pop, Acoustic",1,1
191693,100893,2023,25807987,Alexu And The Voices Inside - Gânduri Fără Frică,Album,"Not On Label (Alexu And The Voices Inside Self-released), Alexu And The Voices Inside, Alexu And The Voices Inside, Fine Sounds Brașov, Unda Recording","Electronic, Rock, Pop","Indie Pop, Acoustic",1,1
191738,100907,2023,28022223,JVKE (2) - This Is What ____ Feels Like,Vinyl,Not On Label (JVKE (2) Self-released),"Electronic, Pop",Indie Pop,155,102
191739,100907,2023,28022223,JVKE (2) - This Is What ____ Feels Like,LP,Not On Label (JVKE (2) Self-released),"Electronic, Pop",Indie Pop,155,102
191740,100907,2023,28022223,JVKE (2) - This Is What ____ Feels Like,Album,Not On Label (JVKE (2) Self-released),"Electronic, Pop",Indie Pop,155,102
191741,100907,2023,28022223,JVKE (2) - This Is What ____ Feels Like,Limited Edition,Not On Label (JVKE (2) Self-released),"Electronic, Pop",Indie Pop,155,102
191804,100923,2023,29016547,Hamish Hawk - Covers,Vinyl,Not On Label,"Rock, Pop",Indie Pop,34,33
191805,100923,2023,29016547,Hamish Hawk - Covers,"12""",Not On Label,"Rock, Pop",Indie Pop,34,33
191806,100923,2023,29016547,Hamish Hawk - Covers,45 RPM,Not On Label,"Rock, Pop",Indie Pop,34,33
191807,100923,2023,29016547,Hamish Hawk - Covers,EP,Not On Label,"Rock, Pop",Indie Pop,34,33
191836,100931,2023,28106221,Bandalos Chinos - BACH,Vinyl,"Sonic Ranch Studios, Hippocampus Studio, The Vinyl Room, Not on Label","Electronic, Pop",Indie Pop,52,91
191837,100931,2023,28106221,Bandalos Chinos - BACH,LP,"Sonic Ranch Studios, Hippocampus Studio, The Vinyl Room, Not on Label","Electronic, Pop",Indie Pop,52,91
191838,100931,2023,28106221,Bandalos Chinos - BACH,Limited Edition,"Sonic Ranch Studios, Hippocampus Studio, The Vinyl Room, Not on Label","Electronic, Pop",Indie Pop,52,91
191839,100931,2023,28106221,Bandalos Chinos - BACH,Reissue,"Sonic Ranch Studios, Hippocampus Studio, The Vinyl Room, Not on Label","Electronic, Pop",Indie Pop,52,91
191883,100942,2023,29962225,Spencer Sutherland - In His Mania (The Deluxe Album),Vinyl,Not On Label,Pop,Indie Pop,75,46
191884,100942,2023,29962225,Spencer Sutherland - In His Mania (The Deluxe Album),LP,Not On Label,Pop,Indie Pop,75,46
191885,100942,2023,29962225,Spencer Sutherland - In His Mania (The Deluxe Album),45 RPM,Not On Label,Pop,Indie Pop,75,46
191886,100942,2023,29962225,Spencer Sutherland - In His Mania (The Deluxe Album),Album,Not On Label,Pop,Indie Pop,75,46
191991,100988,2023,27807153,Mitski - Lush,Vinyl,Not On Label (Mitski),"Rock, Pop",Indie Pop,651,181
191992,100988,2023,27807153,Mitski - Lush,LP,Not On Label (Mitski),"Rock, Pop",Indie Pop,651,181
191993,100988,2023,27807153,Mitski - Lush,Album,Not On Label (Mitski),"Rock, Pop",Indie Pop,651,181
191994,100988,2023,27807153,Mitski - Lush,Unofficial Release,Not On Label (Mitski),"Rock, Pop",Indie Pop,651,181
192030,100998,2023,28727500,Sandra's Wedding - The Hopeful Boy Replacement Service,Vinyl,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,2,17
192031,100998,2023,28727500,Sandra's Wedding - The Hopeful Boy Replacement Service,LP,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,2,17
192032,100998,2023,28727500,Sandra's Wedding - The Hopeful Boy Replacement Service,Album,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,2,17
192033,100998,2023,28727500,Sandra's Wedding - The Hopeful Boy Replacement Service,Limited Edition,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,2,17
192034,100999,2023,30824811,Sandra's Wedding - The Hopeful Boy Replacement Service,Vinyl,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,0,2
192035,100999,2023,30824811,Sandra's Wedding - The Hopeful Boy Replacement Service,LP,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,0,2
192036,100999,2023,30824811,Sandra's Wedding - The Hopeful Boy Replacement Service,Album,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,0,2
192037,100999,2023,30824811,Sandra's Wedding - The Hopeful Boy Replacement Service,Test Pressing,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,0,2
192115,101020,2023,28727665,Sandra's Wedding - The Hopeful Boy Replacement Service,Vinyl,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,2,20
192116,101020,2023,28727665,Sandra's Wedding - The Hopeful Boy Replacement Service,LP,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,2,20
192117,101020,2023,28727665,Sandra's Wedding - The Hopeful Boy Replacement Service,Album,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,2,20
192118,101020,2023,28727665,Sandra's Wedding - The Hopeful Boy Replacement Service,Limited Edition,"""Not On Label (Sandras Wedding Self-released)"", Young Thugs Studios, Press On Vinyl","Rock, Pop",Indie Pop,2,20
192177,101039,2023,26082163,Cayley Thomas - How Else Can I Tell You?,Vinyl,"Not On Label (Cayley Thomas Self-released), Cayley Thomas, Cayley Thomas, The Audio Department, Edmonton, AB, Palace Sound, ""That 70s Basement"", Microforum Services Group, Alberta Foundation For The Arts, FACTOR, Government Of Canada","Rock, Pop",Indie Pop,0,3
